tcr_id,v_gene,freq
Brusko_12222_TCRB.tsv,TCRBVA,0.000911187
Brusko_12230_TCRB.tsv,TCRBV20,7.255807838939283
Brusko_12230_TCRB.tsv,TCRBV19-01,7.136552294025956
Brusko_12230_TCRB.tsv,TCRBV05-01,6.379702142843728
Brusko_12230_TCRB.tsv,TCRBV12,4.135444250380303
Brusko_12230_TCRB.tsv,TCRBV06-05,3.6208612691794846
Brusko_12230_TCRB.tsv,TCRBV07-02,3.596446748173606
Brusko_12230_TCRB.tsv,TCRBV09-01,3.555129866
Brusko_12230_TCRB.tsv,TCRBV27-01,3.4490206020996483
Brusko_12230_TCRB.tsv,TCRBV03-01/03-02,3.244314233665747
Brusko_12230_TCRB.tsv,TCRBV02-01,2.9269254605893287
Brusko_12230_TCRB.tsv,TCRBV18-01,2.8161210960241894
Brusko_12230_TCRB.tsv,TCRBV04-03,2.695926531072173
Brusko_12230_TCRB.tsv,TCRBV30-01,2.663060829718106
Brusko_12230_TCRB.tsv,TCRBV06,2.5569515653464046
Brusko_12230_TCRB.tsv,TCRBV29-01,2.5400492046500274
Brusko_12230_TCRB.tsv,TCRBV04-01,2.429244840084887
Brusko_12230_TCRB.tsv,TCRBV11,2.410464439311135
Brusko_12230_TCRB.tsv,TCRBV07-09,2.4001352188855707
Brusko_12230_TCRB.tsv,TCRBV24-01,2.251770052772926
Brusko_12230_TCRB.tsv,TCRBV05-06,2.153172948710725
Brusko_12230_TCRB.tsv,TCRBV10-03,1.9278081394256952
Brusko_12230_TCRB.tsv,TCRBV06-02/06-03,1.9231130392322573
Brusko_12230_TCRB.tsv,TCRBV28-01,1.5606513042988337
Brusko_12230_TCRB.tsv,TCRBV11-03,1.5240295227900162
Brusko_12230_TCRB.tsv,TCRBV12-03/12-04,1.5033710819388886
Brusko_12230_TCRB.tsv,TCRBV07-08,1.4075910379927508
Brusko_12230_TCRB.tsv,TCRBV06-01,1.3381035551298663
Brusko_12230_TCRB.tsv,TCRBV15-01,1.2873964730407348
Brusko_12230_TCRB.tsv,TCRBV05-04,1.2629819520348564
Brusko_12230_TCRB.tsv,TCRBV06-06,1.133397186695964
Brusko_12230_TCRB.tsv,TCRBV14-01,1.068604804026518
Brusko_12230_TCRB.tsv,TCRBV07-06,1.0432512629819521
Brusko_12230_TCRB.tsv,TCRBV05-05,1.008507522
Brusko_12230_TCRB.tsv,TCRBV12-05,1.008507522
Brusko_12230_TCRB.tsv,TCRBV10-01,0.9493492591131895
Brusko_12230_TCRB.tsv,TCRBV07-03,0.935263959
Brusko_12230_TCRB.tsv,TCRBV20-01,0.9286908182620617
Brusko_12230_TCRB.tsv,TCRBV04-02,0.9146055176817474
Brusko_12230_TCRB.tsv,TCRBV06-04,0.9117884575656845
Brusko_12230_TCRB.tsv,TCRBV10-02,0.8845568764437434
Brusko_12230_TCRB.tsv,TCRBV25-01,0.8770447161342423
Brusko_12230_TCRB.tsv,TCRBV21-01,0.8009840930005446
Brusko_12230_TCRB.tsv,TCRBV13-01,0.564351043
Brusko_12230_TCRB.tsv,TCRBV11-02,0.5465096625161981
Brusko_12230_TCRB.tsv,TCRBV05-08,0.4216199973707439
Brusko_12230_TCRB.tsv,TCRBV06-02,0.39720547636486564
Brusko_12230_TCRB.tsv,TCRBV07,0.3634007549721111
Brusko_12230_TCRB.tsv,TCRBV11-01,0.2516573703682837
Brusko_12230_TCRB.tsv,TCRBV23-01,0.22912088943978065
Brusko_12230_TCRB.tsv,TCRBV07-07,0.16620654684770972
Brusko_12230_TCRB.tsv,unknown,0.14836516611264483
Brusko_12230_TCRB.tsv,TCRBV05-03,0.090145924
Brusko_12230_TCRB.tsv,TCRBV12-02,0.088267884
Brusko_12230_TCRB.tsv,TCRBV16-01,0.046951002
Brusko_12230_TCRB.tsv,TCRBV01-01,0.044133942
Brusko_12230_TCRB.tsv,TCRBV12-01,0.039438841624880275
Brusko_12230_TCRB.tsv,TCRBV06-07,0.037560801547505025
Brusko_12230_TCRB.tsv,TCRBV07-04,0.030987661
Brusko_12230_TCRB.tsv,TCRBV05,0.026292561083253518
Brusko_12230_TCRB.tsv,TCRBV25,0.022536480928503015
Brusko_12230_TCRB.tsv,TCRBV06-08,0.018780400773752513
Brusko_12230_TCRB.tsv,TCRBV04,0.012207260502939134
Brusko_12230_TCRB.tsv,TCRBV06-09,0.012207260502939134
Brusko_12230_TCRB.tsv,TCRBV05-07,0.0093902
Brusko_12230_TCRB.tsv,TCRBV07-05,0.00751216
Brusko_12230_TCRB.tsv,TCRBV07-01,0.00375608
Brusko_12230_TCRB.tsv,TCRBVA-01,0.00281706
Brusko_12230_TCRB.tsv,TCRBV17-01,0.00187804
Brusko_12234_TCRB.tsv,TCRBV20,7.002434175074789
Brusko_12234_TCRB.tsv,TCRBV19-01,5.437872791125481
Brusko_12234_TCRB.tsv,TCRBV28-01,4.836761618076073
Brusko_12234_TCRB.tsv,TCRBV06-05,4.689038779567794
Brusko_12234_TCRB.tsv,TCRBV07-09,4.151104669528216
Brusko_12234_TCRB.tsv,TCRBV12,4.022892394596503
Brusko_12234_TCRB.tsv,TCRBV09-01,3.9662188527788618
Brusko_12234_TCRB.tsv,TCRBV27-01,3.945779215
Brusko_12234_TCRB.tsv,TCRBV05-01,3.9281268000817584
Brusko_12234_TCRB.tsv,TCRBV07-02,3.5611423899511307
Brusko_12234_TCRB.tsv,TCRBV18-01,2.9200810152925656
Brusko_12234_TCRB.tsv,TCRBV03-01/03-02,2.8132374528494717
Brusko_12234_TCRB.tsv,TCRBV04-03,2.800230410465095
Brusko_12234_TCRB.tsv,TCRBV06,2.6878124012858393
Brusko_12234_TCRB.tsv,TCRBV02-01,2.619060891539848
Brusko_12234_TCRB.tsv,TCRBV29-01,2.4564728617351395
Brusko_12234_TCRB.tsv,TCRBV06-02/06-03,2.216771652080198
Brusko_12234_TCRB.tsv,TCRBV11,2.097850121708754
Brusko_12234_TCRB.tsv,TCRBV04-01,2.026311388594682
Brusko_12234_TCRB.tsv,TCRBV05-04,1.886950220190646
Brusko_12234_TCRB.tsv,TCRBV05-06,1.750376275154691
Brusko_12234_TCRB.tsv,TCRBV12-03/12-04,1.7420146050504486
Brusko_12234_TCRB.tsv,TCRBV07-03,1.6426036382555698
Brusko_12234_TCRB.tsv,TCRBV11-03,1.5571287883010945
Brusko_12234_TCRB.tsv,TCRBV07-08,1.521823958972072
Brusko_12234_TCRB.tsv,TCRBV04-02,1.512533214411803
Brusko_12234_TCRB.tsv,TCRBV30-01,1.4967389486593456
Brusko_12234_TCRB.tsv,TCRBV10-03,1.4753702361707266
Brusko_12234_TCRB.tsv,TCRBV15-01,1.4549305981381349
Brusko_12234_TCRB.tsv,TCRBV24-01,1.3499451846070942
Brusko_12234_TCRB.tsv,TCRBV07-06,1.2663284835646729
Brusko_12234_TCRB.tsv,TCRBV14-01,1.2393853243398927
Brusko_12234_TCRB.tsv,TCRBV25-01,1.0730809967110764
Brusko_12234_TCRB.tsv,TCRBV06-01,1.0628611776947805
Brusko_12234_TCRB.tsv,TCRBV13-01,1.0405633907501348
Brusko_12234_TCRB.tsv,TCRBV20-01,0.9560176152516862
Brusko_12234_TCRB.tsv,TCRBV06-06,0.9290744560269061
Brusko_12234_TCRB.tsv,TCRBV05-05,0.8668264674731033
Brusko_12234_TCRB.tsv,TCRBV06-04,0.781351618
Brusko_12234_TCRB.tsv,TCRBV05-08,0.7562666072059016
Brusko_12234_TCRB.tsv,TCRBV12-05,0.6977349164762064
Brusko_12234_TCRB.tsv,TCRBV10-02,0.4821896426779642
Brusko_12234_TCRB.tsv,TCRBV06-02,0.47847334485385656
Brusko_12234_TCRB.tsv,TCRBV10-01,0.46267907910139916
Brusko_12234_TCRB.tsv,TCRBV21-01,0.42087072858018837
Brusko_12234_TCRB.tsv,TCRBV11-01,0.40228923945965034
Brusko_12234_TCRB.tsv,TCRBV07,0.394856644
Brusko_12234_TCRB.tsv,TCRBV11-02,0.25735362431945297
Brusko_12234_TCRB.tsv,TCRBV07-07,0.18024044446921977
Brusko_12234_TCRB.tsv,TCRBV23-01,0.14307746622814352
Brusko_12234_TCRB.tsv,TCRBV16-01,0.11055986026720181
Brusko_12234_TCRB.tsv,unknown,0.10126911570693276
Brusko_12234_TCRB.tsv,TCRBV05-03,0.071538733
Brusko_12234_TCRB.tsv,TCRBV12-02,0.050170021
Brusko_12234_TCRB.tsv,TCRBV25,0.036233903785049336
Brusko_12234_TCRB.tsv,TCRBV01-01,0.035304829
Brusko_12234_TCRB.tsv,TCRBV06-07,0.024155935856699555
Brusko_12234_TCRB.tsv,TCRBV07-05,0.021368712488618838
Brusko_12234_TCRB.tsv,TCRBV12-01,0.019510563576565026
Brusko_12234_TCRB.tsv,TCRBV06-09,0.014865191296430496
Brusko_12234_TCRB.tsv,TCRBV05,0.013936116840403589
Brusko_12234_TCRB.tsv,TCRBV07-04,0.013007042384376683
Brusko_12234_TCRB.tsv,TCRBV04,0.009290745
Brusko_12234_TCRB.tsv,TCRBV05-07,0.007432596
Brusko_12234_TCRB.tsv,TCRBV06-08,0.006503521
Brusko_12234_TCRB.tsv,TCRBV07-01,0.000929074
Brusko_12234_TCRB.tsv,TCRBV22-01,0.000929074
Brusko_12234_TCRB.tsv,TCRBVA,0.000929074
Brusko_12234_TCRB.tsv,TCRBVA-01,0.000929074
Brusko_12333_TCRB.tsv,TCRBV20,7.236514981307895
Brusko_12333_TCRB.tsv,TCRBV05-01,6.683118174619251
Brusko_12333_TCRB.tsv,TCRBV19-01,5.775215926041877
Brusko_12333_TCRB.tsv,TCRBV06-05,5.431760004419808
Brusko_12333_TCRB.tsv,TCRBV02-01,4.869155264175614
Brusko_12333_TCRB.tsv,TCRBV03-01/03-02,4.770630375131213
Brusko_12333_TCRB.tsv,TCRBV09-01,4.458481427598018
Brusko_12333_TCRB.tsv,TCRBV07-09,4.166589933887037
Brusko_12333_TCRB.tsv,TCRBV04-01,4.050569971087089
Brusko_12333_TCRB.tsv,TCRBV12,3.5984604335095116
Brusko_12333_TCRB.tsv,TCRBV18-01,3.4584998434651295
Brusko_12333_TCRB.tsv,TCRBV27-01,3.191469770354137
Brusko_12333_TCRB.tsv,TCRBV06,2.489825233421116
Brusko_12333_TCRB.tsv,TCRBV05-04,2.354468610154509
Brusko_12333_TCRB.tsv,TCRBV10-03,2.277121968287877
Brusko_12333_TCRB.tsv,TCRBV11,2.1297950313990532
Brusko_12333_TCRB.tsv,TCRBV06-01,2.113220750999061
Brusko_12333_TCRB.tsv,TCRBV05-06,2.0192998287324357
Brusko_12333_TCRB.tsv,TCRBV30-01,1.9889136479991159
Brusko_12333_TCRB.tsv,TCRBV29-01,1.7992302167547558
Brusko_12333_TCRB.tsv,TCRBV07-02,1.7964678366880906
Brusko_12333_TCRB.tsv,TCRBV07-03,1.5745566379993001
Brusko_12333_TCRB.tsv,TCRBV07-08,1.5460120439770906
Brusko_12333_TCRB.tsv,TCRBV12-03/12-04,1.4382792213771387
Brusko_12333_TCRB.tsv,TCRBV04-02,1.2633284838216607
Brusko_12333_TCRB.tsv,TCRBV06-06,1.2347838897994512
Brusko_12333_TCRB.tsv,TCRBV15-01,1.1749323216883667
Brusko_12333_TCRB.tsv,TCRBV06-04,1.1546748678661534
Brusko_12333_TCRB.tsv,TCRBV07-06,1.1095559934439514
Brusko_12333_TCRB.tsv,TCRBV05-05,1.1021896465995102
Brusko_12333_TCRB.tsv,TCRBV20-01,0.9741993701773447
Brusko_12333_TCRB.tsv,TCRBV13-01,0.8388427469107383
Brusko_12333_TCRB.tsv,TCRBV25-01,0.8158229130218596
Brusko_12333_TCRB.tsv,TCRBV06-02/06-03,0.7743872120218781
Brusko_12333_TCRB.tsv,TCRBV10-01,0.7725456253107678
Brusko_12333_TCRB.tsv,TCRBV10-02,0.7725456253107678
Brusko_12333_TCRB.tsv,TCRBV11-03,0.7707040385996575
Brusko_12333_TCRB.tsv,TCRBV14-01,0.7587337249774405
Brusko_12333_TCRB.tsv,TCRBV05-08,0.674020736
Brusko_12333_TCRB.tsv,TCRBV21-01,0.6169315482219481
Brusko_12333_TCRB.tsv,TCRBV28-01,0.5948325076886246
Brusko_12333_TCRB.tsv,TCRBV24-01,0.5451096664886466
Brusko_12333_TCRB.tsv,TCRBV12-05,0.5395849063553158
Brusko_12333_TCRB.tsv,TCRBV11-02,0.38120844919983055
Brusko_12333_TCRB.tsv,TCRBV11-01,0.33332719471096295
Brusko_12333_TCRB.tsv,TCRBV07,0.2863667335776505
Brusko_12333_TCRB.tsv,TCRBV23-01,0.24032706579989316
Brusko_12333_TCRB.tsv,TCRBV07-07,0.17955470433325352
Brusko_12333_TCRB.tsv,TCRBV06-02,0.16021804386659547
Brusko_12333_TCRB.tsv,unknown,0.13811900333327193
Brusko_12333_TCRB.tsv,TCRBV05-03,0.10220806246662124
Brusko_12333_TCRB.tsv,TCRBV16-01,0.094841716
Brusko_12333_TCRB.tsv,TCRBV12-02,0.081950609
Brusko_12333_TCRB.tsv,TCRBV01-01,0.062613948
Brusko_12333_TCRB.tsv,TCRBV12-01,0.035910940866650705
Brusko_12333_TCRB.tsv,TCRBV06-07,0.029465387377764683
Brusko_12333_TCRB.tsv,TCRBV25,0.028544594022209532
Brusko_12333_TCRB.tsv,TCRBV06-08,0.027623801
Brusko_12333_TCRB.tsv,TCRBV05,0.026703007311099244
Brusko_12333_TCRB.tsv,TCRBV07-04,0.023940627244433802
Brusko_12333_TCRB.tsv,TCRBV05-07,0.015653487044437486
Brusko_12333_TCRB.tsv,TCRBV07-05,0.014732693688882342
Brusko_12333_TCRB.tsv,TCRBV04,0.012891107
Brusko_12333_TCRB.tsv,TCRBV06-09,0.011049520266661755
Brusko_12333_TCRB.tsv,TCRBVA-01,0.00276238
Brusko_12333_TCRB.tsv,TCRBV22-01,0.001841587
Brusko_12333_TCRB.tsv,TCRBV04-03,0.000920793
Brusko_12333_TCRB.tsv,TCRBV08-02,0.000920793
Brusko_12333_TCRB.tsv,TCRBV12-04,0.000920793
Brusko_12377_TCRB.tsv,TCRBV19-01,6.595574305189351
Brusko_12377_TCRB.tsv,TCRBV20,6.2742915177437935
Brusko_12377_TCRB.tsv,TCRBV05-01,5.8397296927794375
Brusko_12377_TCRB.tsv,TCRBV07-02,4.579988672096248
Brusko_12377_TCRB.tsv,TCRBV07-09,4.534091131032597
Brusko_12377_TCRB.tsv,TCRBV09-01,4.335852815374699
Brusko_12377_TCRB.tsv,TCRBV06-05,4.296791078299252
Brusko_12377_TCRB.tsv,TCRBV02-01,3.6180933966133475
Brusko_12377_TCRB.tsv,TCRBV04-03,3.5643835081346067
Brusko_12377_TCRB.tsv,TCRBV12,3.3759106267455716
Brusko_12377_TCRB.tsv,TCRBV06,3.250913068104139
Brusko_12377_TCRB.tsv,TCRBV27-01,3.2216167652975525
Brusko_12377_TCRB.tsv,TCRBV06-02/06-03,3.111267358059413
Brusko_12377_TCRB.tsv,TCRBV30-01,2.7968203746020586
Brusko_12377_TCRB.tsv,TCRBV03-01/03-02,2.590769711529072
Brusko_12377_TCRB.tsv,TCRBV05-06,2.5780746469795512
Brusko_12377_TCRB.tsv,TCRBV18-01,2.539012909904103
Brusko_12377_TCRB.tsv,TCRBV05-04,2.103474541512861
Brusko_12377_TCRB.tsv,TCRBV11,2.0858967598289095
Brusko_12377_TCRB.tsv,TCRBV29-01,1.9589461143337044
Brusko_12377_TCRB.tsv,TCRBV10-03,1.9218374641120293
Brusko_12377_TCRB.tsv,TCRBV07-08,1.6845374113786842
Brusko_12377_TCRB.tsv,TCRBV04-01,1.5146188551004862
Brusko_12377_TCRB.tsv,TCRBV15-01,1.4960645299896487
Brusko_12377_TCRB.tsv,TCRBV06-01,1.4784867483056972
Brusko_12377_TCRB.tsv,TCRBV24-01,1.4443077283646804
Brusko_12377_TCRB.tsv,TCRBV05-05,1.3798558621901915
Brusko_12377_TCRB.tsv,TCRBV12-03/12-04,1.3280990605652232
Brusko_12377_TCRB.tsv,TCRBV06-06,1.2685299115251656
Brusko_12377_TCRB.tsv,TCRBV28-01,1.104470615808285
Brusko_12377_TCRB.tsv,TCRBV13-01,0.9169742778461357
Brusko_12377_TCRB.tsv,TCRBV25-01,0.9033026698697291
Brusko_12377_TCRB.tsv,TCRBV14-01,0.9013495830159568
Brusko_12377_TCRB.tsv,TCRBV20-01,0.8339680865608095
Brusko_12377_TCRB.tsv,TCRBV12-05,0.7929532626315893
Brusko_12377_TCRB.tsv,TCRBV07-03,0.7685396769594344
Brusko_12377_TCRB.tsv,TCRBV06-02,0.7402199175797348
Brusko_12377_TCRB.tsv,TCRBV07-06,0.7304544833108728
Brusko_12377_TCRB.tsv,TCRBV21-01,0.6660026171363841
Brusko_12377_TCRB.tsv,TCRBV06-04,0.5927618601199195
Brusko_12377_TCRB.tsv,TCRBV11-03,0.5058494951270482
Brusko_12377_TCRB.tsv,TCRBV10-02,0.5029198648463897
Brusko_12377_TCRB.tsv,TCRBV04-02,0.4775297357473487
Brusko_12377_TCRB.tsv,TCRBV07,0.47655319232046245
Brusko_12377_TCRB.tsv,TCRBV05-08,0.40819515243842897
Brusko_12377_TCRB.tsv,TCRBV10-01,0.368156872
Brusko_12377_TCRB.tsv,TCRBV11-02,0.3173766137380129
Brusko_12377_TCRB.tsv,TCRBV23-01,0.20605066307298686
Brusko_12377_TCRB.tsv,TCRBV11-01,0.17675436026640104
Brusko_12377_TCRB.tsv,TCRBV07-07,0.1533173180211324
Brusko_12377_TCRB.tsv,unknown,0.1074197769574813
Brusko_12377_TCRB.tsv,TCRBV05-03,0.10351360324993653
Brusko_12377_TCRB.tsv,TCRBV12-02,0.078123474
Brusko_12377_TCRB.tsv,TCRBV16-01,0.061522236
Brusko_12377_TCRB.tsv,TCRBV01-01,0.053709888
Brusko_12377_TCRB.tsv,TCRBV06-07,0.043944454
Brusko_12377_TCRB.tsv,TCRBV07-04,0.041991367
Brusko_12377_TCRB.tsv,TCRBV12-01,0.03710865
Brusko_12377_TCRB.tsv,TCRBV25,0.035155563367902966
Brusko_12377_TCRB.tsv,TCRBV06-09,0.029296302806585812
Brusko_12377_TCRB.tsv,TCRBV07-05,0.024413586
Brusko_12377_TCRB.tsv,TCRBV04,0.018554325
Brusko_12377_TCRB.tsv,TCRBV05,0.017577781683951483
Brusko_12377_TCRB.tsv,TCRBV06-08,0.012695064549520517
Brusko_12377_TCRB.tsv,TCRBV05-07,0.011718521122634324
Brusko_12377_TCRB.tsv,TCRBV17-01,0.003906174
Brusko_12377_TCRB.tsv,TCRBVA-01,0.003906174
Brusko_12377_TCRB.tsv,TCRBV07-01,0.001953087
Brusko_12377_TCRB.tsv,TCRBV12-04,0.000976543
Brusko_12377_TCRB.tsv,TCRBV23-or09_02,0.000976543
Brusko_12415_TCRB.tsv,TCRBV20,6.447683479527799
Brusko_12415_TCRB.tsv,TCRBV19-01,5.366302225459931
Brusko_12415_TCRB.tsv,TCRBV05-01,4.959067540051711
Brusko_12415_TCRB.tsv,TCRBV06-05,4.916672140251148
Brusko_12415_TCRB.tsv,TCRBV07-02,4.907118247338345
Brusko_12415_TCRB.tsv,TCRBV30-01,4.172065611359579
Brusko_12415_TCRB.tsv,TCRBV12,3.8932113619671465
Brusko_12415_TCRB.tsv,TCRBV09-01,3.8800747592120426
Brusko_12415_TCRB.tsv,TCRBV04-03,3.7075075684745418
Brusko_12415_TCRB.tsv,TCRBV24-01,3.3092296576720748
Brusko_12415_TCRB.tsv,TCRBV02-01,3.25907172
Brusko_12415_TCRB.tsv,TCRBV18-01,3.2130936102369967
Brusko_12415_TCRB.tsv,TCRBV27-01,3.0727708080802048
Brusko_12415_TCRB.tsv,TCRBV06,2.939613425608016
Brusko_12415_TCRB.tsv,TCRBV03-01/03-02,2.7980963868371242
Brusko_12415_TCRB.tsv,TCRBV04-01,2.688823736646942
Brusko_12415_TCRB.tsv,TCRBV07-09,2.5049112980754877
Brusko_12415_TCRB.tsv,TCRBV05-06,2.329955634109786
Brusko_12415_TCRB.tsv,TCRBV06-02/06-03,2.2385965331311093
Brusko_12415_TCRB.tsv,TCRBV29-01,2.1830645305754426
Brusko_12415_TCRB.tsv,TCRBV28-01,2.0415474918045513
Brusko_12415_TCRB.tsv,TCRBV07-08,1.6587946569853886
Brusko_12415_TCRB.tsv,TCRBV12-03/12-04,1.6444638176161843
Brusko_12415_TCRB.tsv,TCRBV10-03,1.3948683652692109
Brusko_12415_TCRB.tsv,TCRBV11,1.3847173540493578
Brusko_12415_TCRB.tsv,TCRBV25-01,1.3453075457840462
Brusko_12415_TCRB.tsv,TCRBV06-06,1.3297824698007417
Brusko_12415_TCRB.tsv,TCRBV15-01,1.320825695194989
Brusko_12415_TCRB.tsv,TCRBV06-01,1.3166458670456378
Brusko_12415_TCRB.tsv,TCRBV05-04,1.215135754847108
Brusko_12415_TCRB.tsv,TCRBV05-05,1.068841769619815
Brusko_12415_TCRB.tsv,TCRBV14-01,0.8920947507329626
Brusko_12415_TCRB.tsv,TCRBV20-01,0.8867206859695111
Brusko_12415_TCRB.tsv,TCRBV05-08,0.8765696747496582
Brusko_12415_TCRB.tsv,TCRBV06-04,0.8329800383349952
Brusko_12415_TCRB.tsv,TCRBV07-03,0.8288002101856441
Brusko_12415_TCRB.tsv,TCRBV10-02,0.7875990469991819
Brusko_12415_TCRB.tsv,TCRBV13-01,0.7278872162941643
Brusko_12415_TCRB.tsv,TCRBV04-02,0.7153477318461107
Brusko_12415_TCRB.tsv,TCRBV10-01,0.7117650220038096
Brusko_12415_TCRB.tsv,TCRBV21-01,0.618017448
Brusko_12415_TCRB.tsv,TCRBV06-02,0.4914283667022947
Brusko_12415_TCRB.tsv,TCRBV07,0.465155161
Brusko_12415_TCRB.tsv,TCRBV11-03,0.44306178383123046
Brusko_12415_TCRB.tsv,TCRBV12-05,0.4275367078479259
Brusko_12415_TCRB.tsv,TCRBV07-06,0.3863355446614638
Brusko_12415_TCRB.tsv,TCRBV11-02,0.3140842295083925
Brusko_12415_TCRB.tsv,TCRBV11-01,0.24063867774122089
Brusko_12415_TCRB.tsv,TCRBV23-01,0.21376835392396296
Brusko_12415_TCRB.tsv,TCRBV07-07,0.15166804999074468
Brusko_12415_TCRB.tsv,unknown,0.10628705865493131
Brusko_12415_TCRB.tsv,TCRBV05-03,0.084193681
Brusko_12415_TCRB.tsv,TCRBV12-02,0.068668605
Brusko_12415_TCRB.tsv,TCRBV01-01,0.041798281
Brusko_12415_TCRB.tsv,TCRBV25,0.032244389
Brusko_12415_TCRB.tsv,TCRBV12-01,0.030453033659558967
Brusko_12415_TCRB.tsv,TCRBV05,0.022690495667906683
Brusko_12415_TCRB.tsv,TCRBV06-07,0.022093377
Brusko_12415_TCRB.tsv,TCRBV07-04,0.014330839
Brusko_12415_TCRB.tsv,TCRBV04,0.013136602755103869
Brusko_12415_TCRB.tsv,TCRBV06-09,0.012539484448053693
Brusko_12415_TCRB.tsv,TCRBV05-07,0.011345247833953341
Brusko_12415_TCRB.tsv,TCRBV07-05,0.008956775
Brusko_12415_TCRB.tsv,TCRBV17-01,0.00358271
Brusko_12415_TCRB.tsv,TCRBV06-08,0.002985592
Brusko_12415_TCRB.tsv,TCRBVA-01,0.002985592
Brusko_12415_TCRB.tsv,TCRBV10,0.000597118
Brusko_12415_TCRB.tsv,TCRBV12-04,0.000597118
Brusko_12415_TCRB.tsv,TCRBV16-01,0.000597118
Brusko_12415_TCRB.tsv,TCRBV22-01,0.000597118
Brusko_12417_TCRB.tsv,TCRBV20,6.551005639566801
Brusko_12417_TCRB.tsv,TCRBV19-01,6.3719618705395025
Brusko_12417_TCRB.tsv,TCRBV05-01,5.179168538204322
Brusko_12417_TCRB.tsv,TCRBV28-01,4.635174926386186
Brusko_12417_TCRB.tsv,TCRBV06-05,4.6027349403603335
Brusko_12417_TCRB.tsv,TCRBV07-09,4.220941258671458
Brusko_12417_TCRB.tsv,TCRBV09-01,3.961421370464641
Brusko_12417_TCRB.tsv,TCRBV07-02,3.9551829116135147
Brusko_12417_TCRB.tsv,TCRBV27-01,3.941458302141039
Brusko_12417_TCRB.tsv,TCRBV02-01,3.525353096770974
Brusko_12417_TCRB.tsv,TCRBV30-01,3.3257224135349603
Brusko_12417_TCRB.tsv,TCRBV04-03,2.691894994260618
Brusko_12417_TCRB.tsv,TCRBV12,2.635748864600489
Brusko_12417_TCRB.tsv,TCRBV06,2.540300444
Brusko_12417_TCRB.tsv,TCRBV29-01,2.4797873933223538
Brusko_12417_TCRB.tsv,TCRBV05-06,2.4517143284922893
Brusko_12417_TCRB.tsv,TCRBV03-01/03-02,2.4392374107900383
Brusko_12417_TCRB.tsv,TCRBV04-01,2.366247442231871
Brusko_12417_TCRB.tsv,TCRBV06-02/06-03,2.360632829265858
Brusko_12417_TCRB.tsv,TCRBV05-04,2.186579827319459
Brusko_12417_TCRB.tsv,TCRBV24-01,1.9788391475769824
Brusko_12417_TCRB.tsv,TCRBV18-01,1.903353795478365
Brusko_12417_TCRB.tsv,TCRBV11,1.8852622648101014
Brusko_12417_TCRB.tsv,TCRBV10-03,1.8372261316564356
Brusko_12417_TCRB.tsv,TCRBV07-08,1.4011578579627688
Brusko_12417_TCRB.tsv,TCRBV15-01,1.3849378649498427
Brusko_12417_TCRB.tsv,TCRBV06-01,1.351874033038878
Brusko_12417_TCRB.tsv,TCRBV07-03,1.3362778859110647
Brusko_12417_TCRB.tsv,TCRBV12-03/12-04,1.1840594899436043
Brusko_12417_TCRB.tsv,TCRBV06-06,1.1497479662624144
Brusko_12417_TCRB.tsv,TCRBV04-02,1.0817487647851474
Brusko_12417_TCRB.tsv,TCRBV05-05,0.9813095772820283
Brusko_12417_TCRB.tsv,TCRBV20-01,0.9376403653241503
Brusko_12417_TCRB.tsv,TCRBV14-01,0.8908519239407097
Brusko_12417_TCRB.tsv,TCRBV25-01,0.8683934720766583
Brusko_12417_TCRB.tsv,TCRBV07-06,0.8615311673404202
Brusko_12417_TCRB.tsv,TCRBV21-01,0.6974596995558217
Brusko_12417_TCRB.tsv,TCRBV13-01,0.6824873983131207
Brusko_12417_TCRB.tsv,TCRBV06-04,0.5209113140689724
Brusko_12417_TCRB.tsv,TCRBV11-03,0.4990767080900334
Brusko_12417_TCRB.tsv,TCRBV06-02,0.4915905574686829
Brusko_12417_TCRB.tsv,TCRBV12-05,0.4635174926386185
Brusko_12417_TCRB.tsv,TCRBV10-02,0.41672905125517795
Brusko_12417_TCRB.tsv,TCRBV10-01,0.40050905824225186
Brusko_12417_TCRB.tsv,TCRBV11-02,0.39177521585067626
Brusko_12417_TCRB.tsv,TCRBV11-01,0.38304137345910066
Brusko_12417_TCRB.tsv,TCRBV05-08,0.3493536956630234
Brusko_12417_TCRB.tsv,TCRBV07,0.33812446973099763
Brusko_12417_TCRB.tsv,TCRBV23-01,0.20399760443180118
Brusko_12417_TCRB.tsv,TCRBV07-07,0.12040225582672055
Brusko_12417_TCRB.tsv,TCRBV05-03,0.10917302989469481
Brusko_12417_TCRB.tsv,unknown,0.09856765
Brusko_12417_TCRB.tsv,TCRBV12-02,0.059889204970804015
Brusko_12417_TCRB.tsv,TCRBV16-01,0.051779208
Brusko_12417_TCRB.tsv,TCRBV01-01,0.048659979038778264
Brusko_12417_TCRB.tsv,TCRBV06-07,0.039302291
Brusko_12417_TCRB.tsv,TCRBV12-01,0.034311524
Brusko_12417_TCRB.tsv,TCRBV07-04,0.028073064830064384
Brusko_12417_TCRB.tsv,TCRBV07-05,0.023082297749164045
Brusko_12417_TCRB.tsv,TCRBV05-07,0.019339222438488797
Brusko_12417_TCRB.tsv,TCRBV05,0.018091530668263713
Brusko_12417_TCRB.tsv,TCRBV25,0.015596147127813544
Brusko_12417_TCRB.tsv,TCRBV04,0.011853071817138294
